barcode,first_type,second_type,celltype1,celltype2,x,y,prop1,prop2
embryo1_Pos20_cell137_z2,2,3,Splanchnic-mesoderm,Low-quality,-1.299443563,1.49333098,1,0
embryo1_Pos20_cell137_z5,7,2,Cardiomyocytes,Splanchnic-mesoderm,-1.258948733,1.106639921,1,0
embryo1_Pos20_cell138_z2,7,2,Cardiomyocytes,Splanchnic-mesoderm,-1.287434596,1.017926193,1,0
embryo1_Pos20_cell138_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.244328365,0.919186835,1,0
embryo1_Pos20_cell139_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.284343968,1.462601082,1,0
embryo1_Pos20_cell139_z5,2,3,Splanchnic-mesoderm,Low-quality,-1.256398848,1.492488304,1,0
embryo1_Pos20_cell14_z2,19,3,Gut-tube,Low-quality,-1.540761141,1.130152601,1,0
embryo1_Pos20_cell14_z5,19,19,Gut-tube,Gut-tube,-1.54562904,1.252372807,1,0
embryo1_Pos20_cell140_z2,7,2,Cardiomyocytes,Splanchnic-mesoderm,-1.278758485,1.068787859,1,0
embryo1_Pos20_cell141_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.284615818,1.226674512,1,0
embryo1_Pos20_cell141_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.258663692,1.382839689,1,0
embryo1_Pos20_cell142_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.235789964,1.035220864,1,0
embryo1_Pos20_cell143_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.275979587,1.362525456,1,0
embryo1_Pos20_cell144_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.250681069,0.791347788,1,0
embryo1_Pos20_cell145_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.270869407,1.401700112,1,0
embryo1_Pos20_cell145_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.244431438,0.976605462,1,0
embryo1_Pos20_cell146_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.289127436,1.313679253,1,0
embryo1_Pos20_cell147_z5,3,11,Low-quality,Erythroid,-1.243230578,0.561863052,1,0
embryo1_Pos20_cell148_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.280540414,0.787014057,1,0
embryo1_Pos20_cell148_z5,2,3,Splanchnic-mesoderm,Low-quality,-1.249887888,1.46786748,1,0
embryo1_Pos20_cell149_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.214494627,0.962868989,1,0
embryo1_Pos20_cell15_z2,3,19,Low-quality,Gut-tube,-1.548277008,1.155251009,1,0
embryo1_Pos20_cell15_z5,19,19,Gut-tube,Gut-tube,-1.54524682,1.311877394,1,0
embryo1_Pos20_cell150_z2,7,10,Cardiomyocytes,Endothelium,-1.274188258,0.743328957,1,0
embryo1_Pos20_cell150_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.234981729,1.349507794,1,0
embryo1_Pos20_cell151_z2,7,10,Cardiomyocytes,Endothelium,-1.273985647,0.909439528,1,0
embryo1_Pos20_cell151_z5,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.241205057,1.187913613,1,0
embryo1_Pos20_cell152_z2,3,2,Low-quality,Splanchnic-mesoderm,-1.272647712,1.489010244,1,0
embryo1_Pos20_cell152_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.235278645,1.252545629,1,0
embryo1_Pos20_cell153_z2,11,3,Erythroid,Low-quality,-1.258440751,0.507470495,1,0
embryo1_Pos20_cell154_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.256366452,1.258126057,1,0
embryo1_Pos20_cell154_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.220013078,1.085425747,1,0
embryo1_Pos20_cell155_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.263595078,1.291912195,1,0
embryo1_Pos20_cell155_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.237064883,1.298158003,1,0
embryo1_Pos20_cell156_z2,11,3,Erythroid,Low-quality,-1.256033102,0.533183218,1,0
embryo1_Pos20_cell156_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.220091161,1.062265336,1,0
embryo1_Pos20_cell157_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.215432255,1.381913853,1,0
embryo1_Pos20_cell158_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.26537815,0.986641612,1,0
embryo1_Pos20_cell158_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.229784625,1.416530931,1,0
embryo1_Pos20_cell16_z2,19,19,Gut-tube,Gut-tube,-1.526217962,1.176094324,1,0
embryo1_Pos20_cell160_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.247837759,0.919990477,1,0
embryo1_Pos20_cell160_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.215111075,1.320317376,1,0
embryo1_Pos20_cell161_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.242166032,1.032578522,1,0
embryo1_Pos20_cell161_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.208742466,1.212355446,1,0
embryo1_Pos20_cell162_z2,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.250786009,1.163477892,1,0
embryo1_Pos20_cell162_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.227149213,1.458952987,1,0
embryo1_Pos20_cell163_z2,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.241026758,1.189528549,1,0
embryo1_Pos20_cell163_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.221439142,1.48725419,1,0
embryo1_Pos20_cell164_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.248053677,1.321430277,1,0
embryo1_Pos20_cell165_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.239075005,0.788394469,1,0
embryo1_Pos20_cell165_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.220471813,0.998452416,1,0
embryo1_Pos20_cell166_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.238441924,1.431795542,1,0
embryo1_Pos20_cell166_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.205501503,1.288854016,1,0
embryo1_Pos20_cell167_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.240438781,1.484016716,1,0
embryo1_Pos20_cell167_z5,7,16,Cardiomyocytes,Haematoendothelial-progenitors,-1.214739836,0.78767103,1,0
embryo1_Pos20_cell168_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.245036902,0.747995947,1,0
embryo1_Pos20_cell169_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.232542057,1.221964142,1,0
embryo1_Pos20_cell17_z2,19,19,Gut-tube,Gut-tube,-1.54726505,1.239667133,1,0
embryo1_Pos20_cell170_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.222366468,1.366930342,1,0
embryo1_Pos20_cell170_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.20382674,1.434460481,1,0
embryo1_Pos20_cell172_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.225601961,0.994500676,1,0
embryo1_Pos20_cell172_z5,7,10,Cardiomyocytes,Endothelium,-1.185202645,0.922370562,1,0
embryo1_Pos20_cell173_z2,3,11,Low-quality,Erythroid,-1.235380559,0.605441655,1,0
embryo1_Pos20_cell173_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.192361248,1.347246451,1,0
embryo1_Pos20_cell174_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.234812419,1.054733229,1,0
embryo1_Pos20_cell174_z5,7,10,Cardiomyocytes,Endothelium,-1.180427217,1.004093004,1,0
embryo1_Pos20_cell175_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.217622162,1.077538287,1,0
embryo1_Pos20_cell176_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.184771918,1.474265182,1,0
embryo1_Pos20_cell177_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.226451164,0.944955239,1,0
embryo1_Pos20_cell177_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.185084888,1.265249787,1,0
embryo1_Pos20_cell178_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.214952742,1.302321417,1,0
embryo1_Pos20_cell178_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.182755936,1.395825837,1,0
embryo1_Pos20_cell179_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.216912502,1.46272479,1,0
embryo1_Pos20_cell179_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.187089094,1.030659338,1,0
embryo1_Pos20_cell18_z2,19,19,Gut-tube,Gut-tube,-1.545567036,1.286288823,1,0
embryo1_Pos20_cell18_z5,2,3,Splanchnic-mesoderm,Low-quality,-1.523617075,0.835024847,1,0
embryo1_Pos20_cell180_z2,7,10,Cardiomyocytes,Endothelium,-1.221286851,0.746498381,1,0
embryo1_Pos20_cell180_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.18379775,1.179026108,1,0
embryo1_Pos20_cell181_z2,7,10,Cardiomyocytes,Endothelium,-1.216121894,0.895534721,1,0
embryo1_Pos20_cell182_z2,3,11,Low-quality,Erythroid,-1.218505643,0.534876146,1,0
embryo1_Pos20_cell182_z5,2,21,Splanchnic-mesoderm,Mixed-mesenchymal-mesoderm,-1.168704166,1.222379356,1,0
embryo1_Pos20_cell184_z5,7,16,Cardiomyocytes,Haematoendothelial-progenitors,-1.174160991,1.07568655,1,0
embryo1_Pos20_cell185_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.191030349,1.252308705,1,0
embryo1_Pos20_cell185_z5,7,16,Cardiomyocytes,Haematoendothelial-progenitors,-1.154423711,1.054511589,1,0
embryo1_Pos20_cell186_z2,3,11,Low-quality,Erythroid,-1.197660075,0.512969097,1,0
embryo1_Pos20_cell186_z5,7,10,Cardiomyocytes,Endothelium,-1.170536543,0.950896971,1,0
embryo1_Pos20_cell187_z5,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.165712074,1.149072044,1,0
embryo1_Pos20_cell188_z2,7,2,Cardiomyocytes,Splanchnic-mesoderm,-1.186868443,1.105142468,1,0
embryo1_Pos20_cell189_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.203381586,1.424197931,1,0
embryo1_Pos20_cell189_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.156843666,1.301135469,1,0
embryo1_Pos20_cell19_z2,19,16,Gut-tube,Haematoendothelial-progenitors,-1.542860074,1.31923557,1,0
embryo1_Pos20_cell19_z5,19,16,Gut-tube,Haematoendothelial-progenitors,-1.527381166,1.353092994,1,0
embryo1_Pos20_cell190_z2,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.206266565,1.182757282,1,0
embryo1_Pos20_cell190_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.149595386,1.413064581,1,0
embryo1_Pos20_cell191_z2,3,11,Low-quality,Erythroid,-1.180133399,0.595016045,1,0
embryo1_Pos20_cell191_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.161160867,1.338655887,1,0
embryo1_Pos20_cell192_z5,7,10,Cardiomyocytes,Endothelium,-1.148686048,0.963026144,1,0
embryo1_Pos20_cell193_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.195389625,1.479628072,1,0
embryo1_Pos20_cell194_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.145573302,1.370595121,1,0
embryo1_Pos20_cell195_z2,7,10,Cardiomyocytes,Endothelium,-1.191015167,0.974277434,1,0
embryo1_Pos20_cell197_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.152010502,1.455971258,1,0
embryo1_Pos20_cell198_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.147931029,1.267101558,1,0
embryo1_Pos20_cell199_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.179459907,1.386286656,1,0
embryo1_Pos20_cell2_z2,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.534395553,0.657579966,1,0
embryo1_Pos20_cell2_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.544104896,0.709693014,1,0
embryo1_Pos20_cell20_z2,19,19,Gut-tube,Gut-tube,-1.542428085,1.362851848,1,0
embryo1_Pos20_cell20_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.505556558,0.866393293,1,0
embryo1_Pos20_cell200_z2,10,7,Endothelium,Cardiomyocytes,-1.163704749,0.924076031,1,0
embryo1_Pos20_cell201_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.172879011,1.052083982,1,0
embryo1_Pos20_cell201_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.148149395,1.493345329,1,0
embryo1_Pos20_cell202_z2,7,10,Cardiomyocytes,Endothelium,-1.169786965,1.019305576,1,0
embryo1_Pos20_cell204_z2,2,21,Splanchnic-mesoderm,Mixed-mesenchymal-mesoderm,-1.17083366,1.175093476,1,0
embryo1_Pos20_cell205_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.162660457,1.477521045,1,0
embryo1_Pos20_cell205_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.122755882,1.479682172,1,0
embryo1_Pos20_cell206_z5,21,2,Mixed-mesenchymal-mesoderm,Splanchnic-mesoderm,-1.130159377,1.213175987,1,0
embryo1_Pos20_cell207_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.122778981,1.32562477,1,0
embryo1_Pos20_cell208_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.154544811,1.293624488,1,0
embryo1_Pos20_cell209_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.144761145,1.340023484,1,0
embryo1_Pos20_cell209_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.119203088,1.435340972,1,0
embryo1_Pos20_cell21_z2,19,19,Gut-tube,Gut-tube,-1.523483089,1.40225878,1,0
embryo1_Pos20_cell21_z5,19,19,Gut-tube,Gut-tube,-1.519108163,1.03664438,1,0
embryo1_Pos20_cell210_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.146355463,1.420453663,1,0
embryo1_Pos20_cell211_z2,11,3,Erythroid,Low-quality,-1.160982159,0.511946928,1,0
embryo1_Pos20_cell212_z5,10,3,Endothelium,Low-quality,-1.107314682,0.821130395,1,0
embryo1_Pos20_cell213_z2,10,7,Endothelium,Cardiomyocytes,-1.151914142,0.97090253,1,0
embryo1_Pos20_cell214_z2,2,21,Splanchnic-mesoderm,Mixed-mesenchymal-mesoderm,-1.145304121,1.229444314,1,0
embryo1_Pos20_cell215_z5,2,10,Splanchnic-mesoderm,Endothelium,-1.099525054,1.280002279,1,0
embryo1_Pos20_cell216_z2,2,3,Splanchnic-mesoderm,Low-quality,-1.1338141,1.158170245,1,0
embryo1_Pos20_cell216_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.089166367,1.349310307,1,0
embryo1_Pos20_cell219_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.138045391,1.455658792,1,0
embryo1_Pos20_cell22_z2,19,19,Gut-tube,Gut-tube,-1.527850712,1.429192469,1,0
embryo1_Pos20_cell22_z5,19,19,Gut-tube,Gut-tube,-1.515865825,1.224645709,1,0
embryo1_Pos20_cell220_z2,3,10,Low-quality,Endothelium,-1.131646196,0.58339197,1,0
embryo1_Pos20_cell220_z5,10,3,Endothelium,Low-quality,-1.087921947,0.903309244,1,0
embryo1_Pos20_cell221_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.092531283,1.394914086,1,0
embryo1_Pos20_cell223_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.059506303,1.462363623,1,0
embryo1_Pos20_cell224_z5,2,10,Splanchnic-mesoderm,Endothelium,-1.083621462,1.308676947,1,0
embryo1_Pos20_cell225_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.108180737,1.46772195,1,0
embryo1_Pos20_cell225_z5,10,7,Endothelium,Cardiomyocytes,-1.088444072,0.57280141,1,0
embryo1_Pos20_cell226_z5,10,7,Endothelium,Cardiomyocytes,-1.066118904,0.857257872,1,0
embryo1_Pos20_cell227_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.087790694,1.488584476,1,0
embryo1_Pos20_cell228_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.115391485,1.359148282,1,0
embryo1_Pos20_cell229_z2,2,10,Splanchnic-mesoderm,Endothelium,-1.111696537,1.265134222,1,0
embryo1_Pos20_cell229_z5,11,10,Erythroid,Endothelium,-1.069554724,1.229734838,1,0
embryo1_Pos20_cell23_z2,19,3,Gut-tube,Low-quality,-1.540290304,1.474820491,1,0
embryo1_Pos20_cell23_z5,2,3,Splanchnic-mesoderm,Low-quality,-1.530487389,0.80480652,1,0
embryo1_Pos20_cell230_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.106622569,1.386806993,1,0
embryo1_Pos20_cell232_z5,7,10,Cardiomyocytes,Endothelium,-1.052764655,0.70790144,1,0
embryo1_Pos20_cell233_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.059306013,1.387677093,1,0
embryo1_Pos20_cell235_z5,7,10,Cardiomyocytes,Endothelium,-1.038208964,0.67436911,1,0
embryo1_Pos20_cell237_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.033402486,0.591979904,1,0
embryo1_Pos20_cell238_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.031636362,1.414644711,1,0
embryo1_Pos20_cell239_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.086464951,1.307895268,1,0
embryo1_Pos20_cell24_z2,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.517761257,0.715369159,1,0
embryo1_Pos20_cell24_z5,19,19,Gut-tube,Gut-tube,-1.524995985,1.285850541,1,0
embryo1_Pos20_cell241_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.051040536,1.34199271,1,0
embryo1_Pos20_cell242_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.074120157,1.411779928,1,0
embryo1_Pos20_cell242_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.036353683,0.738639679,1,0
embryo1_Pos20_cell243_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.020985777,0.633308898,1,0
embryo1_Pos20_cell244_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.033107519,0.782143835,1,0
embryo1_Pos20_cell246_z5,2,10,Splanchnic-mesoderm,Endothelium,-1.026217298,1.351291358,1,0
embryo1_Pos20_cell247_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.078275685,1.36400233,1,0
embryo1_Pos20_cell247_z5,7,10,Cardiomyocytes,Endothelium,-1.030662082,0.826501672,1,0
embryo1_Pos20_cell248_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.067475275,1.48149288,1,0
embryo1_Pos20_cell248_z5,10,11,Endothelium,Erythroid,-1.034673503,1.232380248,1,0
embryo1_Pos20_cell249_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.068470428,1.338881711,1,0
embryo1_Pos20_cell249_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.02345449,0.563902862,1,0
embryo1_Pos20_cell25_z2,19,19,Gut-tube,Gut-tube,-1.512561037,1.372268805,1,0
embryo1_Pos20_cell25_z5,2,3,Splanchnic-mesoderm,Low-quality,-1.515205566,0.910672135,1,0
embryo1_Pos20_cell250_z2,7,10,Cardiomyocytes,Endothelium,-1.061750799,0.517998621,1,0
embryo1_Pos20_cell251_z5,7,7,Cardiomyocytes,Cardiomyocytes,-1.007829536,0.523444118,1,0
embryo1_Pos20_cell252_z2,7,10,Cardiomyocytes,Endothelium,-1.047003048,0.547020315,1,0
embryo1_Pos20_cell252_z5,7,10,Cardiomyocytes,Endothelium,-1.010215516,0.859409124,1,0
embryo1_Pos20_cell253_z2,7,10,Cardiomyocytes,Endothelium,-1.058604883,0.588856865,1,0
embryo1_Pos20_cell254_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.015318119,1.468419209,1,0
embryo1_Pos20_cell255_z2,7,10,Cardiomyocytes,Endothelium,-1.054616732,0.626424839,1,0
embryo1_Pos20_cell255_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.999399217,0.744184463,1,0
embryo1_Pos20_cell256_z5,7,10,Cardiomyocytes,Endothelium,-1.00015633,0.902113912,1,0
embryo1_Pos20_cell257_z5,2,10,Splanchnic-mesoderm,Endothelium,-0.999296575,1.364128992,1,0
embryo1_Pos20_cell258_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.054371756,1.443076587,1,0
embryo1_Pos20_cell258_z5,7,11,Cardiomyocytes,Erythroid,-0.994163763,0.808139735,1,0
embryo1_Pos20_cell259_z5,2,16,Splanchnic-mesoderm,Haematoendothelial-progenitors,-0.995964335,1.386889049,1,0
embryo1_Pos20_cell26_z2,19,19,Gut-tube,Gut-tube,-1.519684808,1.232772202,1,0
embryo1_Pos20_cell26_z5,2,7,Splanchnic-mesoderm,Cardiomyocytes,-1.519158316,0.701871456,1,0
embryo1_Pos20_cell261_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.992024386,0.676074673,1,0
embryo1_Pos20_cell263_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.980561994,0.591967448,1,0
embryo1_Pos20_cell264_z2,7,10,Cardiomyocytes,Endothelium,-1.035356826,0.821864068,1,0
embryo1_Pos20_cell264_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.980769332,0.556274239,1,0
embryo1_Pos20_cell265_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-0.988047082,1.48943179,1,0
embryo1_Pos20_cell266_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.031226263,0.511940516,1,0
embryo1_Pos20_cell267_z2,7,10,Cardiomyocytes,Endothelium,-1.032552203,0.650922035,1,0
embryo1_Pos20_cell268_z2,2,10,Splanchnic-mesoderm,Endothelium,-1.032372565,1.329823742,1,0
embryo1_Pos20_cell268_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.968986857,0.616989519,1,0
embryo1_Pos20_cell269_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.030622869,0.67959937,1,0
embryo1_Pos20_cell269_z5,7,11,Cardiomyocytes,Erythroid,-0.964496268,0.794575154,1,0
embryo1_Pos20_cell27_z5,19,2,Gut-tube,Splanchnic-mesoderm,-1.514081807,1.064819711,1,0
embryo1_Pos20_cell270_z5,7,11,Cardiomyocytes,Erythroid,-0.958388152,0.848049303,1,0
embryo1_Pos20_cell271_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.03471848,1.370463085,1,0
embryo1_Pos20_cell271_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.953685476,0.647005221,1,0
embryo1_Pos20_cell272_z5,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-0.959156171,1.472861396,1,0
embryo1_Pos20_cell273_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.027740677,1.45279846,1,0
embryo1_Pos20_cell273_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.960064,0.521430992,1,0
embryo1_Pos20_cell274_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.003366219,0.627682597,1,0
embryo1_Pos20_cell274_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.940178084,0.889632751,1,0
embryo1_Pos20_cell276_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.0249997,1.484232926,1,0
embryo1_Pos20_cell277_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.940773848,0.572103513,1,0
embryo1_Pos20_cell278_z2,7,7,Cardiomyocytes,Cardiomyocytes,-0.995725075,0.698630593,1,0
embryo1_Pos20_cell278_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.925252732,0.928846299,1,0
embryo1_Pos20_cell279_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.025512796,1.397335066,1,0
embryo1_Pos20_cell279_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.922861395,0.524511468,1,0
embryo1_Pos20_cell28_z2,7,2,Cardiomyocytes,Splanchnic-mesoderm,-1.517478467,0.605503534,1,0
embryo1_Pos20_cell280_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-1.024422524,1.421154082,1,0
embryo1_Pos20_cell281_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.016321542,0.570078682,1,0
embryo1_Pos20_cell281_z5,7,11,Cardiomyocytes,Erythroid,-0.919069726,0.81138633,1,0
embryo1_Pos20_cell282_z5,7,10,Cardiomyocytes,Endothelium,-0.915645518,0.970952211,1,0
embryo1_Pos20_cell283_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.901231571,0.851450996,1,0
embryo1_Pos20_cell284_z2,7,7,Cardiomyocytes,Cardiomyocytes,-0.997561395,0.779374998,1,0
embryo1_Pos20_cell284_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.891873544,0.680960394,1,0
embryo1_Pos20_cell285_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.891872289,0.995443795,1,0
embryo1_Pos20_cell286_z2,7,7,Cardiomyocytes,Cardiomyocytes,-1.000010533,0.756195243,1,0
embryo1_Pos20_cell286_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.886567295,0.941514565,1,0
embryo1_Pos20_cell287_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.876434583,0.886117055,1,0
embryo1_Pos20_cell288_z2,7,7,Cardiomyocytes,Cardiomyocytes,-0.995115981,0.838971182,1,0
embryo1_Pos20_cell288_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.836807307,0.99679474,1,0
embryo1_Pos20_cell289_z2,7,7,Cardiomyocytes,Cardiomyocytes,-0.992327318,0.730466166,1,0
embryo1_Pos20_cell289_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.854090322,0.940304155,1,0
embryo1_Pos20_cell29_z5,19,2,Gut-tube,Splanchnic-mesoderm,-1.491655602,1.10994401,1,0
embryo1_Pos20_cell290_z2,2,16,Splanchnic-mesoderm,Haematoendothelial-progenitors,-0.999806821,1.427965008,1,0
embryo1_Pos20_cell290_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.843496039,0.868667046,1,0
embryo1_Pos20_cell291_z2,7,7,Cardiomyocytes,Cardiomyocytes,-0.99771974,0.51121252,1,0
embryo1_Pos20_cell291_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.821304934,0.930583808,1,0
embryo1_Pos20_cell292_z2,2,10,Splanchnic-mesoderm,Endothelium,-0.997663824,1.365394567,1,0
embryo1_Pos20_cell292_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.791756459,0.899386316,1,0
embryo1_Pos20_cell293_z2,2,2,Splanchnic-mesoderm,Splanchnic-mesoderm,-0.990860556,1.461892365,1,0
embryo1_Pos20_cell293_z5,7,7,Cardiomyocytes,Cardiomyocytes,-0.787918905,0.865410347,1,0
embryo1_Pos20_cell294_z2,7,7,Cardiomyocytes,Cardiomyocytes,-0.989030149,0.590901203,1,0
